Notes,Year,Year Code,Month,Month Code,State,State Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate
,2020,2020,"Oct., 2020",2020/10,West Virginia,54,Other synthetic narcotics,T40.4,84,Not Applicable,Not Applicable
,2020,2020,"Oct., 2020",2020/10,Wisconsin,55,Other synthetic narcotics,T40.4,81,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Alabama,01,Other synthetic narcotics,T40.4,40,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Arizona,04,Other synthetic narcotics,T40.4,134,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Arkansas,05,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,California,06,Other synthetic narcotics,T40.4,362,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Colorado,08,Other synthetic narcotics,T40.4,51,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Connecticut,09,Other synthetic narcotics,T40.4,82,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Delaware,10,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,District of Columbia,11,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Florida,12,Other synthetic narcotics,T40.4,404,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Georgia,13,Other synthetic narcotics,T40.4,68,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Illinois,17,Other synthetic narcotics,T40.4,216,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Indiana,18,Other synthetic narcotics,T40.4,120,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Iowa,19,Other synthetic narcotics,T40.4,17,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Kansas,20,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Kentucky,21,Other synthetic narcotics,T40.4,122,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Louisiana,22,Other synthetic narcotics,T40.4,57,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Maine,23,Other synthetic narcotics,T40.4,33,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Maryland,24,Other synthetic narcotics,T40.4,194,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Massachusetts,25,Other synthetic narcotics,T40.4,145,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Michigan,26,Other synthetic narcotics,T40.4,149,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Minnesota,27,Other synthetic narcotics,T40.4,54,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Mississippi,28,Other synthetic narcotics,T40.4,29,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Missouri,29,Other synthetic narcotics,T40.4,85,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Nevada,32,Other synthetic narcotics,T40.4,19,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,New Hampshire,33,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,New Jersey,34,Other synthetic narcotics,T40.4,204,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,New Mexico,35,Other synthetic narcotics,T40.4,31,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,New York,36,Other synthetic narcotics,T40.4,301,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,North Carolina,37,Other synthetic narcotics,T40.4,194,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Ohio,39,Other synthetic narcotics,T40.4,329,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Oklahoma,40,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Oregon,41,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Pennsylvania,42,Other synthetic narcotics,T40.4,292,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Rhode Island,44,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,South Carolina,45,Other synthetic narcotics,T40.4,100,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Tennessee,47,Other synthetic narcotics,T40.4,166,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Texas,48,Other synthetic narcotics,T40.4,91,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Vermont,50,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Virginia,51,Other synthetic narcotics,T40.4,132,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Washington,53,Other synthetic narcotics,T40.4,62,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,West Virginia,54,Other synthetic narcotics,T40.4,93,Not Applicable,Not Applicable
,2020,2020,"Nov., 2020",2020/11,Wisconsin,55,Other synthetic narcotics,T40.4,80,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Alabama,01,Other synthetic narcotics,T40.4,39,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Arizona,04,Other synthetic narcotics,T40.4,112,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Arkansas,05,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,California,06,Other synthetic narcotics,T40.4,357,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Colorado,08,Other synthetic narcotics,T40.4,50,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Connecticut,09,Other synthetic narcotics,T40.4,112,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Delaware,10,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,District of Columbia,11,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Florida,12,Other synthetic narcotics,T40.4,330,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Georgia,13,Other synthetic narcotics,T40.4,82,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Illinois,17,Other synthetic narcotics,T40.4,199,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Indiana,18,Other synthetic narcotics,T40.4,148,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Iowa,19,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Kansas,20,Other synthetic narcotics,T40.4,30,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Kentucky,21,Other synthetic narcotics,T40.4,139,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Louisiana,22,Other synthetic narcotics,T40.4,76,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Maine,23,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Maryland,24,Other synthetic narcotics,T40.4,180,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Massachusetts,25,Other synthetic narcotics,T40.4,156,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Michigan,26,Other synthetic narcotics,T40.4,173,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Minnesota,27,Other synthetic narcotics,T40.4,52,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Mississippi,28,Other synthetic narcotics,T40.4,27,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Missouri,29,Other synthetic narcotics,T40.4,90,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Nevada,32,Other synthetic narcotics,T40.4,29,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,New Hampshire,33,Other synthetic narcotics,T40.4,30,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,New Jersey,34,Other synthetic narcotics,T40.4,166,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,New Mexico,35,Other synthetic narcotics,T40.4,30,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,New York,36,Other synthetic narcotics,T40.4,314,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,North Carolina,37,Other synthetic narcotics,T40.4,185,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Ohio,39,Other synthetic narcotics,T40.4,357,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Oklahoma,40,Other synthetic narcotics,T40.4,19,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Oregon,41,Other synthetic narcotics,T40.4,28,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Pennsylvania,42,Other synthetic narcotics,T40.4,286,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Rhode Island,44,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,South Carolina,45,Other synthetic narcotics,T40.4,102,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Tennessee,47,Other synthetic narcotics,T40.4,172,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Texas,48,Other synthetic narcotics,T40.4,112,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Utah,49,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Vermont,50,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Virginia,51,Other synthetic narcotics,T40.4,135,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Washington,53,Other synthetic narcotics,T40.4,64,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,West Virginia,54,Other synthetic narcotics,T40.4,99,Not Applicable,Not Applicable
,2020,2020,"Dec., 2020",2020/12,Wisconsin,55,Other synthetic narcotics,T40.4,91,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Alabama,01,Other synthetic narcotics,T40.4,56,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Alaska,02,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Arizona,04,Other synthetic narcotics,T40.4,133,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Arkansas,05,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,California,06,Other synthetic narcotics,T40.4,494,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Colorado,08,Other synthetic narcotics,T40.4,71,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Connecticut,09,Other synthetic narcotics,T40.4,101,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Delaware,10,Other synthetic narcotics,T40.4,33,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,District of Columbia,11,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Florida,12,Other synthetic narcotics,T40.4,438,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Georgia,13,Other synthetic narcotics,T40.4,92,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Illinois,17,Other synthetic narcotics,T40.4,170,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Indiana,18,Other synthetic narcotics,T40.4,146,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Iowa,19,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Kansas,20,Other synthetic narcotics,T40.4,21,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Kentucky,21,Other synthetic narcotics,T40.4,144,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Louisiana,22,Other synthetic narcotics,T40.4,95,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Maine,23,Other synthetic narcotics,T40.4,43,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Maryland,24,Other synthetic narcotics,T40.4,211,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Massachusetts,25,Other synthetic narcotics,T40.4,178,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Michigan,26,Other synthetic narcotics,T40.4,167,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Minnesota,27,Other synthetic narcotics,T40.4,67,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Mississippi,28,Other synthetic narcotics,T40.4,39,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Missouri,29,Other synthetic narcotics,T40.4,111,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Nevada,32,Other synthetic narcotics,T40.4,26,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,New Hampshire,33,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,New Jersey,34,Other synthetic narcotics,T40.4,215,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,New Mexico,35,Other synthetic narcotics,T40.4,30,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,New York,36,Other synthetic narcotics,T40.4,412,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,North Carolina,37,Other synthetic narcotics,T40.4,240,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Ohio,39,Other synthetic narcotics,T40.4,366,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Oklahoma,40,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Oregon,41,Other synthetic narcotics,T40.4,38,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Pennsylvania,42,Other synthetic narcotics,T40.4,292,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Rhode Island,44,Other synthetic narcotics,T40.4,26,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,South Carolina,45,Other synthetic narcotics,T40.4,109,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Tennessee,47,Other synthetic narcotics,T40.4,216,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Texas,48,Other synthetic narcotics,T40.4,133,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Utah,49,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Vermont,50,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Virginia,51,Other synthetic narcotics,T40.4,183,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Washington,53,Other synthetic narcotics,T40.4,77,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,West Virginia,54,Other synthetic narcotics,T40.4,110,Not Applicable,Not Applicable
,2021,2021,"Jan., 2021",2021/01,Wisconsin,55,Other synthetic narcotics,T40.4,97,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Alabama,01,Other synthetic narcotics,T40.4,55,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Arizona,04,Other synthetic narcotics,T40.4,111,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Arkansas,05,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,California,06,Other synthetic narcotics,T40.4,413,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Colorado,08,Other synthetic narcotics,T40.4,53,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Connecticut,09,Other synthetic narcotics,T40.4,93,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Delaware,10,Other synthetic narcotics,T40.4,39,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,District of Columbia,11,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Florida,12,Other synthetic narcotics,T40.4,373,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Georgia,13,Other synthetic narcotics,T40.4,119,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Illinois,17,Other synthetic narcotics,T40.4,159,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Indiana,18,Other synthetic narcotics,T40.4,132,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Iowa,19,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Kansas,20,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Kentucky,21,Other synthetic narcotics,T40.4,119,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Louisiana,22,Other synthetic narcotics,T40.4,91,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Maine,23,Other synthetic narcotics,T40.4,34,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Maryland,24,Other synthetic narcotics,T40.4,182,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Massachusetts,25,Other synthetic narcotics,T40.4,155,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Michigan,26,Other synthetic narcotics,T40.4,151,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Minnesota,27,Other synthetic narcotics,T40.4,64,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Mississippi,28,Other synthetic narcotics,T40.4,43,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Missouri,29,Other synthetic narcotics,T40.4,107,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Nevada,32,Other synthetic narcotics,T40.4,37,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,New Hampshire,33,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,New Jersey,34,Other synthetic narcotics,T40.4,186,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,New Mexico,35,Other synthetic narcotics,T40.4,34,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,New York,36,Other synthetic narcotics,T40.4,316,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,North Carolina,37,Other synthetic narcotics,T40.4,227,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Ohio,39,Other synthetic narcotics,T40.4,285,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Oklahoma,40,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Oregon,41,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Pennsylvania,42,Other synthetic narcotics,T40.4,309,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Rhode Island,44,Other synthetic narcotics,T40.4,25,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,South Carolina,45,Other synthetic narcotics,T40.4,84,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Tennessee,47,Other synthetic narcotics,T40.4,193,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Texas,48,Other synthetic narcotics,T40.4,134,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Utah,49,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Vermont,50,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Virginia,51,Other synthetic narcotics,T40.4,146,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Washington,53,Other synthetic narcotics,T40.4,63,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,West Virginia,54,Other synthetic narcotics,T40.4,84,Not Applicable,Not Applicable
,2021,2021,"Feb., 2021",2021/02,Wisconsin,55,Other synthetic narcotics,T40.4,89,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Alabama,01,Other synthetic narcotics,T40.4,95,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Alaska,02,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Arizona,04,Other synthetic narcotics,T40.4,137,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Arkansas,05,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,California,06,Other synthetic narcotics,T40.4,504,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Colorado,08,Other synthetic narcotics,T40.4,69,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Connecticut,09,Other synthetic narcotics,T40.4,98,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Delaware,10,Other synthetic narcotics,T40.4,40,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,District of Columbia,11,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Florida,12,Other synthetic narcotics,T40.4,447,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Georgia,13,Other synthetic narcotics,T40.4,125,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Illinois,17,Other synthetic narcotics,T40.4,234,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Indiana,18,Other synthetic narcotics,T40.4,184,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Iowa,19,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Kansas,20,Other synthetic narcotics,T40.4,33,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Kentucky,21,Other synthetic narcotics,T40.4,146,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Louisiana,22,Other synthetic narcotics,T40.4,114,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Maine,23,Other synthetic narcotics,T40.4,49,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Maryland,24,Other synthetic narcotics,T40.4,199,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Massachusetts,25,Other synthetic narcotics,T40.4,205,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Michigan,26,Other synthetic narcotics,T40.4,220,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Minnesota,27,Other synthetic narcotics,T40.4,86,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Mississippi,28,Other synthetic narcotics,T40.4,47,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Missouri,29,Other synthetic narcotics,T40.4,132,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Nevada,32,Other synthetic narcotics,T40.4,33,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,New Hampshire,33,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,New Jersey,34,Other synthetic narcotics,T40.4,245,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,New Mexico,35,Other synthetic narcotics,T40.4,53,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,New York,36,Other synthetic narcotics,T40.4,390,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,North Carolina,37,Other synthetic narcotics,T40.4,279,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Ohio,39,Other synthetic narcotics,T40.4,401,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Oklahoma,40,Other synthetic narcotics,T40.4,30,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Oregon,41,Other synthetic narcotics,T40.4,39,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Pennsylvania,42,Other synthetic narcotics,T40.4,319,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Rhode Island,44,Other synthetic narcotics,T40.4,21,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,South Carolina,45,Other synthetic narcotics,T40.4,129,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Tennessee,47,Other synthetic narcotics,T40.4,251,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Texas,48,Other synthetic narcotics,T40.4,179,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Utah,49,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Vermont,50,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Virginia,51,Other synthetic narcotics,T40.4,196,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Washington,53,Other synthetic narcotics,T40.4,116,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,West Virginia,54,Other synthetic narcotics,T40.4,111,Not Applicable,Not Applicable
,2021,2021,"Mar., 2021",2021/03,Wisconsin,55,Other synthetic narcotics,T40.4,97,Not Applicable,Not Applicable
,2021,2021,"Apr., 2021",2021/04,Alabama,01,Other synthetic narcotics,T40.4,88,Not Applicable,Not Applicable
,2021,2021,"Apr., 2021",2021/04,Alaska,02,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2021,2021,"Apr., 2021",2021/04,Arizona,04,Other synthetic narcotics,T40.4,150,Not Applicable,Not Applicable
,2021,2021,"Apr., 2021",2021/04,Arkansas,05,Other synthetic narcotics,T40.4,25,Not Applicable,Not Applicable
,2021,2021,"Apr., 2021",2021/04,California,06,Other synthetic narcotics,T40.4,515,Not Applicable,Not Applicable
,2021,2021,"Apr., 2021",2021/04,Colorado,08,Other synthetic narcotics,T40.4,77,Not Applicable,Not Applicable
,2021,2021,"Apr., 2021",2021/04,Connecticut,09,Other synthetic narcotics,T40.4,104,Not Applicable,Not Applicable
,2021,2021,"Apr., 2021",2021/04,Delaware,10,Other synthetic narcotics,T40.4,40,Not Applicable,Not Applicable
,2021,2021,"Apr., 2021",2021/04,District of Columbia,11,Other synthetic narcotics,T40.4,19,Not Applicable,Not Applicable
,2021,2021,"Apr., 2021",2021/04,Florida,12,Other synthetic narcotics,T40.4,550,Not Applicable,Not Applicable
,2021,2021,"Apr., 2021",2021/04,Georgia,13,Other synthetic narcotics,T40.4,130,Not Applicable,Not Applicable
,2021,2021,"Apr., 2021",2021/04,Idaho,16,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
