Notes,Year,Year Code,Month,Month Code,State,State Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate
,2016,2016,"Oct., 2016",2016/10,Kentucky,21,Other synthetic narcotics,T40.4,36,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,Louisiana,22,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,Maine,23,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,Maryland,24,Other synthetic narcotics,T40.4,107,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,Massachusetts,25,Other synthetic narcotics,T40.4,148,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,Michigan,26,Other synthetic narcotics,T40.4,126,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,Minnesota,27,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,Missouri,29,Other synthetic narcotics,T40.4,43,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,New Hampshire,33,Other synthetic narcotics,T40.4,37,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,New Jersey,34,Other synthetic narcotics,T40.4,73,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,New York,36,Other synthetic narcotics,T40.4,139,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,North Carolina,37,Other synthetic narcotics,T40.4,45,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,Ohio,39,Other synthetic narcotics,T40.4,217,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,Pennsylvania,42,Other synthetic narcotics,T40.4,146,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,Rhode Island,44,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,South Carolina,45,Other synthetic narcotics,T40.4,28,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,Tennessee,47,Other synthetic narcotics,T40.4,33,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,Texas,48,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,Virginia,51,Other synthetic narcotics,T40.4,65,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,West Virginia,54,Other synthetic narcotics,T40.4,41,Not Applicable,Not Applicable
,2016,2016,"Oct., 2016",2016/10,Wisconsin,55,Other synthetic narcotics,T40.4,28,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Alabama,01,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Arizona,04,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,California,06,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Connecticut,09,Other synthetic narcotics,T40.4,53,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,District of Columbia,11,Other synthetic narcotics,T40.4,25,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Florida,12,Other synthetic narcotics,T40.4,184,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Georgia,13,Other synthetic narcotics,T40.4,36,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Illinois,17,Other synthetic narcotics,T40.4,78,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Indiana,18,Other synthetic narcotics,T40.4,36,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Kentucky,21,Other synthetic narcotics,T40.4,25,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Maine,23,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Maryland,24,Other synthetic narcotics,T40.4,102,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Massachusetts,25,Other synthetic narcotics,T40.4,140,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Michigan,26,Other synthetic narcotics,T40.4,110,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Minnesota,27,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Missouri,29,Other synthetic narcotics,T40.4,47,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,New Hampshire,33,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,New Jersey,34,Other synthetic narcotics,T40.4,89,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,New York,36,Other synthetic narcotics,T40.4,149,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,North Carolina,37,Other synthetic narcotics,T40.4,57,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Ohio,39,Other synthetic narcotics,T40.4,210,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Pennsylvania,42,Other synthetic narcotics,T40.4,194,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Rhode Island,44,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,South Carolina,45,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Tennessee,47,Other synthetic narcotics,T40.4,47,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Texas,48,Other synthetic narcotics,T40.4,25,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Virginia,51,Other synthetic narcotics,T40.4,62,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,West Virginia,54,Other synthetic narcotics,T40.4,51,Not Applicable,Not Applicable
,2016,2016,"Nov., 2016",2016/11,Wisconsin,55,Other synthetic narcotics,T40.4,21,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Alabama,01,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Arizona,04,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,California,06,Other synthetic narcotics,T40.4,40,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Connecticut,09,Other synthetic narcotics,T40.4,56,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Delaware,10,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,District of Columbia,11,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Florida,12,Other synthetic narcotics,T40.4,161,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Georgia,13,Other synthetic narcotics,T40.4,29,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Illinois,17,Other synthetic narcotics,T40.4,102,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Indiana,18,Other synthetic narcotics,T40.4,50,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Kentucky,21,Other synthetic narcotics,T40.4,65,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Maine,23,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Maryland,24,Other synthetic narcotics,T40.4,136,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Massachusetts,25,Other synthetic narcotics,T40.4,110,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Michigan,26,Other synthetic narcotics,T40.4,115,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Minnesota,27,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Mississippi,28,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Missouri,29,Other synthetic narcotics,T40.4,67,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,New Hampshire,33,Other synthetic narcotics,T40.4,26,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,New Jersey,34,Other synthetic narcotics,T40.4,87,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,New York,36,Other synthetic narcotics,T40.4,168,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,North Carolina,37,Other synthetic narcotics,T40.4,50,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Ohio,39,Other synthetic narcotics,T40.4,259,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Oklahoma,40,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Pennsylvania,42,Other synthetic narcotics,T40.4,205,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Rhode Island,44,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,South Carolina,45,Other synthetic narcotics,T40.4,28,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Tennessee,47,Other synthetic narcotics,T40.4,45,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Texas,48,Other synthetic narcotics,T40.4,28,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Virginia,51,Other synthetic narcotics,T40.4,59,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,West Virginia,54,Other synthetic narcotics,T40.4,57,Not Applicable,Not Applicable
,2016,2016,"Dec., 2016",2016/12,Wisconsin,55,Other synthetic narcotics,T40.4,31,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Alabama,01,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Arizona,04,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,California,06,Other synthetic narcotics,T40.4,43,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Connecticut,09,Other synthetic narcotics,T40.4,50,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Delaware,10,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Florida,12,Other synthetic narcotics,T40.4,177,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Georgia,13,Other synthetic narcotics,T40.4,48,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Illinois,17,Other synthetic narcotics,T40.4,100,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Indiana,18,Other synthetic narcotics,T40.4,53,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Iowa,19,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Kentucky,21,Other synthetic narcotics,T40.4,77,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Louisiana,22,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Maine,23,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Maryland,24,Other synthetic narcotics,T40.4,142,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Massachusetts,25,Other synthetic narcotics,T40.4,134,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Michigan,26,Other synthetic narcotics,T40.4,138,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Minnesota,27,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Missouri,29,Other synthetic narcotics,T40.4,43,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,New Hampshire,33,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,New Jersey,34,Other synthetic narcotics,T40.4,113,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,New York,36,Other synthetic narcotics,T40.4,201,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,North Carolina,37,Other synthetic narcotics,T40.4,91,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Ohio,39,Other synthetic narcotics,T40.4,356,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Oklahoma,40,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Pennsylvania,42,Other synthetic narcotics,T40.4,195,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Rhode Island,44,Other synthetic narcotics,T40.4,17,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,South Carolina,45,Other synthetic narcotics,T40.4,31,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Tennessee,47,Other synthetic narcotics,T40.4,40,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Texas,48,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Utah,49,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Virginia,51,Other synthetic narcotics,T40.4,69,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Washington,53,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,West Virginia,54,Other synthetic narcotics,T40.4,60,Not Applicable,Not Applicable
,2017,2017,"Jan., 2017",2017/01,Wisconsin,55,Other synthetic narcotics,T40.4,26,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Alabama,01,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Arizona,04,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,California,06,Other synthetic narcotics,T40.4,30,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Connecticut,09,Other synthetic narcotics,T40.4,50,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,District of Columbia,11,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Florida,12,Other synthetic narcotics,T40.4,139,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Georgia,13,Other synthetic narcotics,T40.4,28,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Illinois,17,Other synthetic narcotics,T40.4,95,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Indiana,18,Other synthetic narcotics,T40.4,63,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Iowa,19,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Kentucky,21,Other synthetic narcotics,T40.4,68,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Louisiana,22,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Maine,23,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Maryland,24,Other synthetic narcotics,T40.4,104,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Massachusetts,25,Other synthetic narcotics,T40.4,132,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Michigan,26,Other synthetic narcotics,T40.4,101,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Minnesota,27,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Missouri,29,Other synthetic narcotics,T40.4,52,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,New Hampshire,33,Other synthetic narcotics,T40.4,26,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,New Jersey,34,Other synthetic narcotics,T40.4,89,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,New York,36,Other synthetic narcotics,T40.4,166,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,North Carolina,37,Other synthetic narcotics,T40.4,101,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Ohio,39,Other synthetic narcotics,T40.4,362,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Oklahoma,40,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Pennsylvania,42,Other synthetic narcotics,T40.4,211,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Rhode Island,44,Other synthetic narcotics,T40.4,17,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,South Carolina,45,Other synthetic narcotics,T40.4,19,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Tennessee,47,Other synthetic narcotics,T40.4,37,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Texas,48,Other synthetic narcotics,T40.4,29,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Virginia,51,Other synthetic narcotics,T40.4,78,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,West Virginia,54,Other synthetic narcotics,T40.4,59,Not Applicable,Not Applicable
,2017,2017,"Feb., 2017",2017/02,Wisconsin,55,Other synthetic narcotics,T40.4,35,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Alabama,01,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Arizona,04,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,California,06,Other synthetic narcotics,T40.4,43,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Colorado,08,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Connecticut,09,Other synthetic narcotics,T40.4,60,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,District of Columbia,11,Other synthetic narcotics,T40.4,26,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Florida,12,Other synthetic narcotics,T40.4,182,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Georgia,13,Other synthetic narcotics,T40.4,39,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Illinois,17,Other synthetic narcotics,T40.4,83,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Indiana,18,Other synthetic narcotics,T40.4,53,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Kentucky,21,Other synthetic narcotics,T40.4,79,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Maine,23,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Maryland,24,Other synthetic narcotics,T40.4,117,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Massachusetts,25,Other synthetic narcotics,T40.4,141,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Michigan,26,Other synthetic narcotics,T40.4,104,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Mississippi,28,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Missouri,29,Other synthetic narcotics,T40.4,67,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,New Hampshire,33,Other synthetic narcotics,T40.4,25,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,New Jersey,34,Other synthetic narcotics,T40.4,129,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,New York,36,Other synthetic narcotics,T40.4,178,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,North Carolina,37,Other synthetic narcotics,T40.4,97,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Ohio,39,Other synthetic narcotics,T40.4,283,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Oklahoma,40,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Pennsylvania,42,Other synthetic narcotics,T40.4,207,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Rhode Island,44,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,South Carolina,45,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Tennessee,47,Other synthetic narcotics,T40.4,47,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Texas,48,Other synthetic narcotics,T40.4,37,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Virginia,51,Other synthetic narcotics,T40.4,60,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Washington,53,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,West Virginia,54,Other synthetic narcotics,T40.4,51,Not Applicable,Not Applicable
,2017,2017,"Mar., 2017",2017/03,Wisconsin,55,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Arizona,04,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,California,06,Other synthetic narcotics,T40.4,41,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Colorado,08,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Connecticut,09,Other synthetic narcotics,T40.4,46,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Delaware,10,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,District of Columbia,11,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Florida,12,Other synthetic narcotics,T40.4,132,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Georgia,13,Other synthetic narcotics,T40.4,40,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Illinois,17,Other synthetic narcotics,T40.4,69,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Indiana,18,Other synthetic narcotics,T40.4,39,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Kentucky,21,Other synthetic narcotics,T40.4,70,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Louisiana,22,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Maine,23,Other synthetic narcotics,T40.4,36,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Maryland,24,Other synthetic narcotics,T40.4,135,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Massachusetts,25,Other synthetic narcotics,T40.4,122,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Michigan,26,Other synthetic narcotics,T40.4,81,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Minnesota,27,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Missouri,29,Other synthetic narcotics,T40.4,38,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,New Hampshire,33,Other synthetic narcotics,T40.4,43,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,New Jersey,34,Other synthetic narcotics,T40.4,119,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,New York,36,Other synthetic narcotics,T40.4,170,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,North Carolina,37,Other synthetic narcotics,T40.4,88,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Ohio,39,Other synthetic narcotics,T40.4,365,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Oregon,41,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Pennsylvania,42,Other synthetic narcotics,T40.4,179,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Rhode Island,44,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,South Carolina,45,Other synthetic narcotics,T40.4,25,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Tennessee,47,Other synthetic narcotics,T40.4,51,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Texas,48,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Virginia,51,Other synthetic narcotics,T40.4,51,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,West Virginia,54,Other synthetic narcotics,T40.4,62,Not Applicable,Not Applicable
,2017,2017,"Apr., 2017",2017/04,Wisconsin,55,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Alabama,01,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Alaska,02,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Arizona,04,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Arkansas,05,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,California,06,Other synthetic narcotics,T40.4,47,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Connecticut,09,Other synthetic narcotics,T40.4,69,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Delaware,10,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,District of Columbia,11,Other synthetic narcotics,T40.4,25,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Florida,12,Other synthetic narcotics,T40.4,148,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Georgia,13,Other synthetic narcotics,T40.4,43,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Illinois,17,Other synthetic narcotics,T40.4,71,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Indiana,18,Other synthetic narcotics,T40.4,36,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Kentucky,21,Other synthetic narcotics,T40.4,58,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Maine,23,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Maryland,24,Other synthetic narcotics,T40.4,136,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Massachusetts,25,Other synthetic narcotics,T40.4,103,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Michigan,26,Other synthetic narcotics,T40.4,102,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Minnesota,27,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2017,2017,"May, 2017",2017/05,Missouri,29,Other synthetic narcotics,T40.4,49,Not Applicable,Not Applicable
